5
18.8704
1
4
5,6
-80.1308,136.153,0,0,0,-0.711002,0.70319
-80.1845,135.628,0,0,0,0,0
-80.2382,135.103,0,0,0,0,0
-80.2918,134.579,0,0,0,0,0
-80.3455,134.054,0,0,0,0,0
-80.3991,133.529,0,0,0,0,0
-80.4528,133.004,0,0,0,0,0
-80.5065,132.48,0,0,0,0,0
-80.5603,131.954,0,0,0,0,0
-80.6144,131.426,0,0,0,0,0
-80.6685,130.897,0,0,0,0,0
-80.7227,130.368,0,0,0,0,0
-80.7769,129.839,0,0,0,0,0
-80.8311,129.31,0,0,0,0,0
-80.8853,128.781,0,0,0,0,0
-80.9395,128.252,0,0,0,0,0
-80.9937,127.723,0,0,0,0,0
-81.048,127.194,0,0,0,0,0
-81.1022,126.665,0,0,0,0,0
-81.1564,126.136,0,0,0,0,0
-81.2106,125.607,0,0,0,0,0
-81.2648,125.078,0,0,0,0,0
-81.319,124.549,0,0,0,0,0
-81.3732,124.02,0,0,0,0,0
-81.4274,123.491,0,0,0,0,0
-81.4816,122.962,0,0,0,0,0
-81.5358,122.433,0,0,0,0,0
-81.59,121.904,0,0,0,0,0
-81.6442,121.375,0,0,0,0,0
-81.6984,120.845,0,0,0,0,0
-81.7587,120.276,0,0,0,0,0
-81.8386,119.575,0,0,0,0,0
-81.9225,118.849,0,0,0,0,0
-82.0071,118.117,0,0,0,0,0
-82.0919,117.385,0,0,0,0,0
