2
22.5773
1
3
2
-12.5693,134.782,0,0,0,-0.306582,0.951844
-12.0194,134.403,0,0,0,0,0
-11.4536,134.002,0,0,0,0,0
-10.8582,133.562,0,0,0,0,0
-10.2242,133.076,0,0,0,0,0
-9.55118,132.545,0,0,0,0,0
-8.8515,131.985,0,0,0,0,0
-8.14914,131.413,0,0,0,0,0
-7.47199,130.843,0,0,0,0,0
-6.83856,130.277,0,0,0,0,0
-6.24926,129.712,0,0,0,0,0
-5.69372,129.144,0,0,0,0,0
-5.15931,128.572,0,0,0,0,0
-4.63601,128.002,0,0,0,0,0
-4.11698,127.446,0,0,0,0,0
-3.59741,126.921,0,0,0,0,0
-3.07351,126.453,0,0,0,0,0
-2.54301,126.058,0,0,0,0,0
-2.00747,125.719,0,0,0,0,0
-1.46882,125.411,0,0,0,0,0
-0.927793,125.123,0,0,0,0,0
-0.383486,124.859,0,0,0,0,0
0.166792,124.631,0,0,0,0,0
0.726577,124.461,0,0,0,0,0
1.29179,124.323,0,0,0,0,0
1.85959,124.2,0,0,0,0,0
2.42962,124.083,0,0,0,0,0
3.00527,123.967,0,0,0,0,0
3.59723,123.849,0,0,0,0,0
4.23702,123.725,0,0,0,0,0
4.89203,123.598,0,0,0,0,0
5.55171,123.47,0,0,0,0,0
6.21263,123.342,0,0,0,0,0
