4
42.4389
1
5,7
3,9
-57.0872,106.004,0,0,0,-0.0494051,0.998779
-56.5483,105.975,0,0,0,0,0
-56.0094,105.945,0,0,0,0,0
-55.4705,105.915,0,0,0,0,0
-54.9316,105.886,0,0,0,0,0
-54.3927,105.856,0,0,0,0,0
-53.8538,105.827,0,0,0,0,0
-53.3149,105.797,0,0,0,0,0
-52.776,105.767,0,0,0,0,0
-52.2371,105.738,0,0,0,0,0
-51.6982,105.708,0,0,0,0,0
-51.1593,105.679,0,0,0,0,0
-50.6204,105.649,0,0,0,0,0
-50.0817,105.619,0,0,0,0,0
-49.5437,105.59,0,0,0,0,0
-49.0079,105.561,0,0,0,0,0
-48.4761,105.532,0,0,0,0,0
-47.9487,105.504,0,0,0,0,0
-47.4245,105.477,0,0,0,0,0
-46.9021,105.449,0,0,0,0,0
-46.3805,105.422,0,0,0,0,0
-45.8592,105.395,0,0,0,0,0
-45.338,105.368,0,0,0,0,0
-44.8168,105.341,0,0,0,0,0
-44.2957,105.314,0,0,0,0,0
-43.7746,105.287,0,0,0,0,0
-43.2534,105.26,0,0,0,0,0
-42.7321,105.233,0,0,0,0,0
-42.21,105.208,0,0,0,0,0
-41.6847,105.188,0,0,0,0,0
-41.1528,105.18,0,0,0,0,0
-40.6127,105.187,0,0,0,0,0
-40.0673,105.203,0,0,0,0,0
-39.5194,105.224,0,0,0,0,0
-38.9704,105.247,0,0,0,0,0
-38.421,105.27,0,0,0,0,0
-37.8715,105.294,0,0,0,0,0
-37.3219,105.317,0,0,0,0,0
-36.7724,105.341,0,0,0,0,0
-36.2228,105.365,0,0,0,0,0
-35.6733,105.388,0,0,0,0,0
-35.1237,105.412,0,0,0,0,0
-34.5741,105.436,0,0,0,0,0
-34.0246,105.459,0,0,0,0,0
-33.475,105.483,0,0,0,0,0
-32.9255,105.507,0,0,0,0,0
-32.3759,105.53,0,0,0,0,0
-31.8264,105.555,0,0,0,0,0
-31.2774,105.582,0,0,0,0,0
-30.731,105.63,0,0,0,0,0
-30.1916,105.73,0,0,0,0,0
-29.6616,105.901,0,0,0,0,0
-29.1371,106.112,0,0,0,0,0
-28.6148,106.34,0,0,0,0,0
-28.0933,106.574,0,0,0,0,0
-27.572,106.81,0,0,0,0,0
-27.0509,107.047,0,0,0,0,0
-26.5297,107.283,0,0,0,0,0
-26.0086,107.52,0,0,0,0,0
-25.4874,107.757,0,0,0,0,0
-24.9663,107.994,0,0,0,0,0
-24.4452,108.232,0,0,0,0,0
-23.924,108.475,0,0,0,0,0
-23.4029,108.726,0,0,0,0,0
-22.8818,108.98,0,0,0,0,0
-22.3606,109.235,0,0,0,0,0
-21.8395,109.491,0,0,0,0,0
-21.3183,109.747,0,0,0,0,0
-20.7972,110.003,0,0,0,0,0
-20.2761,110.259,0,0,0,0,0
-19.7549,110.514,0,0,0,0,0
-19.2287,110.772,0,0,0,0,0
-18.6771,111.038,0,0,0,0,0
-18.0554,111.327,0,0,0,0,0
-17.4139,111.622,0,0,0,0,0
-16.7673,111.919,0,0,0,0,0
-16.1194,112.217,0,0,0,0,0
