0
14.453
1
0
1
15.4268,-3.2278,0,0,0,-0.0304452,0.999536
16.0569,-3.21655,0,0,0,0,0
16.6868,-3.19822,0,0,0,0,0
17.3163,-3.16555,0,0,0,0,0
17.9446,-3.11132,0,0,0,0,0
18.5703,-3.02989,0,0,0,0,0
19.191,-2.91741,0,0,0,0,0
19.8036,-2.76872,0,0,0,0,0
20.4066,-2.57587,0,0,0,0,0
21.0032,-2.32969,0,0,0,0,0
21.6045,-2.02026,0,0,0,0,0
22.2266,-1.63097,0,0,0,0,0
22.8842,-1.13923,0,0,0,0,0
23.5762,-0.530216,0,0,0,0,0
24.2691,0.183132,0,0,0,0,0
24.9006,0.974963,0,0,0,0,0
25.382,1.80613,0,0,0,0,0
25.6079,2.64685,0,0,0,0,0
25.6834,3.50387,0,0,0,0,0
25.667,4.41298,0,0,0,0.671607,0.740908
