5
28.9042
1
5
4
-82.064,116.736,0,0,0,-0.701647,0.712525
-81.9553,115.986,0,0,0,0,0
-81.8152,115.228,0,0,0,0,0
-81.6102,114.454,0,0,0,0,0
-81.3047,113.669,0,0,0,0,0
-80.8711,112.89,0,0,0,0,0
-80.3064,112.157,0,0,0,0,0
-79.6394,111.516,0,0,0,0,0
-78.9346,111.003,0,0,0,0,0
-78.2517,110.632,0,0,0,0,0
-77.5983,110.362,0,0,0,0,0
-76.9654,110.147,0,0,0,0,0
-76.3456,109.959,0,0,0,0,0
-75.7379,109.784,0,0,0,0,0
-75.1477,109.616,0,0,0,0,0
-74.5837,109.454,0,0,0,0,0
-74.0346,109.296,0,0,0,0,0
-73.4922,109.138,0,0,0,0,0
-72.9524,108.982,0,0,0,0,0
-72.4135,108.825,0,0,0,0,0
-71.875,108.668,0,0,0,0,0
-71.3366,108.512,0,0,0,0,0
-70.7982,108.356,0,0,0,0,0
-70.2598,108.199,0,0,0,0,0
-69.7215,108.043,0,0,0,0,0
-69.1831,107.886,0,0,0,0,0
-68.6448,107.73,0,0,0,0,0
-68.1064,107.573,0,0,0,0,0
-67.5676,107.418,0,0,0,0,0
-67.0275,107.268,0,0,0,0,0
-66.4833,107.133,0,0,0,0,0
-65.9267,107.044,0,0,0,0,0
-65.3662,106.968,0,0,0,0,0
-64.8044,106.898,0,0,0,0,0
-64.2423,106.828,0,0,0,0,0
-63.6801,106.759,0,0,0,0,0
-63.1179,106.69,0,0,0,0,0
-62.5557,106.621,0,0,0,0,0
-61.9935,106.552,0,0,0,0,0
-61.4312,106.483,0,0,0,0,0
-60.869,106.414,0,0,0,0,0
-60.3068,106.345,0,0,0,0,0
-59.7445,106.276,0,0,0,0,0
-59.1823,106.207,0,0,0,0,0
-58.6201,106.138,0,0,0,0,0
-58.0578,106.069,0,0,0,0,0
-57.4956,106.001,0,0,0,0,0
