8
12.9373
1
6
0
-68.4432,7.54656,0,0,0,-0.589063,0.808087
-68.2593,6.8426,0,0,0,0,0
-68.0649,6.14045,0,0,0,0,0
-67.8416,5.44337,0,0,0,0,0
-67.5597,4.75681,0,0,0,0,0
-67.1986,4.08569,0,0,0,0,0
-66.7794,3.43144,0,0,0,0,0
-66.3142,2.8052,0,0,0,0,0
-65.7935,2.23273,0,0,0,0,0
-65.1963,1.74576,0,0,0,0,0
-64.5572,1.31071,0,0,0,0,0
-63.902,0.913381,0,0,0,0,0
-63.2468,0.575695,0,0,0,0,0
-62.6094,0.393358,0,0,0,0,0
-61.9777,0.260437,0,0,0,0,0
-61.3478,0.142692,0,0,0,0,0
-60.7185,0.0294341,0,0,0,0,0
-60.0893,-0.082548,0,0,0,0,0
-59.4601,-0.194208,0,0,0,0,0
